,translation
2497,"{'prefix': 'translate Hinglish to English: ', 'input': 'aise hi bola', 'target': 'just saying'}"
2498,"{'prefix': 'translate Hinglish to English: ', 'input': 'anyways, yeh trash movies hein', 'target': 'Anyways sounds like a trash movie'}"
2499,"{'prefix': 'translate Hinglish to English: ', 'input': 'lol', 'target': 'lol'}"
2500,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, agar aap dekho tho aapko hi patha chalega', 'target': 'well if you watch it than you can know for sure one way or another.'}"
2501,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje actually pasand hein', 'target': 'I actually did like it.'}"
2502,"{'prefix': 'translate Hinglish to English: ', 'input': 'lekin muje us actors ko enjoy kar raha tha, aur us showy dance numbers ko bhi', 'target': 'But I enjoy the actors in it and liked  the showy dance numbers.'}"
2503,"{'prefix': 'translate Hinglish to English: ', 'input': 'mere pas hein, mein fir kabhi dekh lunga', 'target': 'Maybe since Decapro is a genius id watch it sometime'}"
2504,"{'prefix': 'translate Hinglish to English: ', 'input': 'unke paas 190 million ka budget hein', 'target': 'They had a budget of like 190 million and it shows, I think. '}"
2505,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh phenomenal actor hein', 'target': 'He is a phenomenal actor.'}"
2506,"{'prefix': 'translate Hinglish to English: ', 'input': 'huge budget na? kya unko fir se mila?', 'target': 'Huge bugdet did it make it back lol?'}"
2507,"{'prefix': 'translate Hinglish to English: ', 'input': 'critic mein, joel edgerton ko kahi praise mila unka performance ke liye', 'target': 'Joel edgerton gto a lot of prai se form critic for his perfomance as well'}"
2508,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein sure nahi hoon', 'target': 'I am not sure..'}"
2509,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya isme koi gun fights hein', 'target': 'Is there any gun fights in it'}"
2510,"{'prefix': 'translate Hinglish to English: ', 'input': 'gatsby tho millionaire hein, jo lavish ko set kiya', 'target': 'Gatsby is a millionaire so has to be lavish sets etc'}"
2511,"{'prefix': 'translate Hinglish to English: ', 'input': 'umm.. aisa koi nahi, lekin kuch death hein', 'target': 'Ummm not really but there is a death or two.'}"
2512,"{'prefix': 'translate Hinglish to English: ', 'input': 'actually voh shootin hoga', 'target': 'Actually there is a shooting'}"
2513,"{'prefix': 'translate Hinglish to English: ', 'input': 'decaprio par konsa actor pyar kar raha tha', 'target': 'Whos the actor that decaprio falls in love with'}"
2514,"{'prefix': 'translate Hinglish to English: ', 'input': 'carey mulligan/ daisy', 'target': 'Carey mulligan/daisy'}"
2515,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh uska pats lover thi aur toms ka wife- joel edgerton', 'target': ""She is his pats lover and tom's wife- joel edgerton""}"
2516,"{'prefix': 'translate Hinglish to English: ', 'input': ""nick's ke cousin bhi"", 'target': ""also nick's cousin.""}"
2517,"{'prefix': 'translate Hinglish to English: ', 'input': 'is movie tho worth watching hein  lekin agar aap is book ko pehele pade tho', 'target': 'It is worth a watch but the book you may want to read first.'}"
2518,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein hamesha, book he prefer karthi', 'target': 'I always  prefer to read the book first.'}"
2519,"{'prefix': 'translate Hinglish to English: ', 'input': 'tho fitzgerald ne aur kya likhe hein?', 'target': 'What else does fitzgerald write?'}"
2520,"{'prefix': 'translate Hinglish to English: ', 'input': 'critics ne bhi use advice kiya, ussed literary agenda ko side rakhar, us movie ka best enjoy karo', 'target': 'The critics also advise to put aside any literary agenda to best enjoy the movie.'}"
2521,"{'prefix': 'translate Hinglish to English: ', 'input': 'kaafi hein, lekin ab nahi yad aarahahein', 'target': ""A bunch but can't get into  that on here.""}"
2522,"{'prefix': 'translate Hinglish to English: ', 'input': 'aww, acha, maybe dusre time meine flix mein dekh lunga, jab mein bored hota lol', 'target': 'Aww, I see, ok. maybe ill catch it sometime on the flix when im bored af lol'}"
2523,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, muje patha hein ki aap high regard mein nahi hold karthe lekin leo ke liye tho aap yek baar dekh lijeyega', 'target': ""Well I know you don't hold it in high regard but for leo you should  give it a view.""}"
2524,"{'prefix': 'translate Hinglish to English: ', 'input': 'have a nice day', 'target': 'Have a nice day'}"
2525,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap ke saath-saath alavida', 'target': 'Thanks, you as well. bye]'}"
2526,"{'prefix': 'translate Hinglish to English: ', 'input': 'Namaste', 'target': 'HEy'}"
2527,"{'prefix': 'translate Hinglish to English: ', 'input': 'kise hi', 'target': 'Whats up'}"
2528,"{'prefix': 'translate Hinglish to English: ', 'input': 'Abhi dekha hi ek movie DC Comics character me!', 'target': 'Just saw a movie based on a DC Comics character!'}"
2529,"{'prefix': 'translate Hinglish to English: ', 'input': 'Cool! khoun sa character tha?', 'target': 'Cool! Which character is it?'}"
2530,"{'prefix': 'translate Hinglish to English: ', 'input': 'Gal Gadot play kiya tha Wonder Woman me', 'target': 'Wonder Woman played by Gal Gadot.'}"
2531,"{'prefix': 'translate Hinglish to English: ', 'input': 'Accha action film hi, aap deka hi kya?', 'target': 'Great action film, have you seen it?'}"
2532,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi! Mere kho dekhne kha mann laga ra hi, lekin chance nahi mila hi!', 'target': ""No! I really wanted to see it but didn't get a chance yet!""}"
2533,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya ye abhi bhi theatres mein hai? Main shayad isey check karunga jab ye iTunes par available hogi.', 'target': ""Is it still in the theaters? I'll probably check it out once its available on iTunes""}"
2534,"{'prefix': 'translate Hinglish to English: ', 'input': 'Bohat entertaining aur ye un grim dark aur sloppy film ki tarah bhi nahi hai jo kabhi kabhi inhone ki', 'target': 'Very entertaining and not the grim dark and sloppy film they sometimes have done.'}"
2535,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nice! Haha', 'target': 'Nice! haha'}"
2536,"{'prefix': 'translate Hinglish to English: ', 'input': 'Basically ye war flick hai. Achi Amazon princess movie mujhe bohat pasand hain.', 'target': 'Basically a war flick. Gotta love a good Amazon princess movie.'}"
2537,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumhe pata hai ye iTunes par kab available hogi?', 'target': 'Have you heard anything about when its available on iTunes?'}"
2538,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye WWI se jyada uske internal battles ke bare mein hai, bohat engaging', 'target': 'More about her internal battles than the WWI battles. very engaging'}"
2539,"{'prefix': 'translate Hinglish to English: ', 'input': 'mm hmm maine action scene sirf batman vs superman mein dekha hai', 'target': ""mm hmm I've seen the action scene only in batman vs superman""}"
2540,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo war band karne ke liye love par vishwas karti hai', 'target': 'She relies on love to stop war.'}"
2541,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya ye scene good hai? kya tumne batman vs superman dekhi hai?', 'target': 'is it as good as that scene? have you seen batman vs superman?'}"
2542,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ek good warrior woman ko koi hold down nahi kar sakta! Wo use training se forbid karne ki try karte hai lekin akhirkar pata chalta hai ki unhe iski zarura hai', 'target': ""Can't hold a good warrior woman down! They tried to forbid her from training but as it turns out, they needed her.""}"
2543,"{'prefix': 'translate Hinglish to English: ', 'input': 'pta nhi itne bure review kyu mile wo to ek saf mystery the jha wo ek hidden island amazon warrior aurat thi', 'target': 'Not sure why it got poor reviews. neat element of mystery too. She was raised on a hidden island for Amazon warrior women.'}"
2544,"{'prefix': 'translate Hinglish to English: ', 'input': 'maine movie nhi dekhi to bta nhi skta', 'target': ""I haven't seen that movie. sorry I can't compare""}"
2545,"{'prefix': 'translate Hinglish to English: ', 'input': 'maf kero bta nhi skta kab iTunes par milegi ye question chode diya tha pehle', 'target': ""sorry, I don't know when it's available on iTunes and missed that question earlier.""}"
2546,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tum bhote movie dekte ho?', 'target': 'Do you watch many movies that way?'}"
2547,"{'prefix': 'translate Hinglish to English: ', 'input': 'mai theatre mai dekhn pasand krta hu par mai new born hu to mai theater nhi ja skta kuch mahiney', 'target': ""I prefer the theaters, but I have a new born so I can't really go to the theaters for a few months! lol""}"
2548,"{'prefix': 'translate Hinglish to English: ', 'input': 'iTunes acha hai par mai netflix ya amazon prime dekhta hu', 'target': ""Itunes are okay, but I'd rather watch things on netflix or amazon prime.""}"
2549,"{'prefix': 'translate Hinglish to English: ', 'input': 'or sabse acha agar direcTV par free mai dekhne ko mile', 'target': ""Or even better, if direcTV plays them for free, I'll totally watch it""}"
2550,"{'prefix': 'translate Hinglish to English: ', 'input': 'mai smaj skta hu ki muje movie ka wo scene bhote acha lga jha par use photographic plate milti hai or WWI ka admi use apna past yad dilata hai tab kuch mystery add hoti hai', 'target': 'I understand that. I really like the scene in the movie where she receives a photographic plate of herself and some gues from WWI which makes her recall her past. Adds some mystery.'}"
2551,"{'prefix': 'translate Hinglish to English: ', 'input': 'kitne saal kai hai wonderwoman', 'target': 'How old is wonderwomen anyways lol'}"
2552,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya wo kuch samay ke liya idhar udhar thi?', 'target': 'Has she been around for awhile?'}"
2553,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumhe lagta hai isme kafi story thi ? Ya fir mostly action scenes they', 'target': 'Would you say there was a lot of story ? or was it mostly action scenes?'}"
2554,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe koi idea nahi wo kitni old hai !?! Isme action aur storyline ka great balance tha.', 'target': 'I have no idea how old she is!?! It was a great balance of action and storyline.'}"
2555,"{'prefix': 'translate Hinglish to English: ', 'input': 'haha', 'target': 'haha '}"
2556,"{'prefix': 'translate Hinglish to English: ', 'input': 'hoe main isey jaldi dekhun', 'target': 'hope I can watch it soon!'}"
2557,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya is movie ka part 2 hai?', 'target': 'is there a part 2 to the movie?'}"
2558,"{'prefix': 'translate Hinglish to English: ', 'input': 'Uske paas ek cool sword ""Godkiller"" hai jisse wo Ares ko marne ki try karti hai lekin Aris us sword ko destroy kar deta hai aur usko ek bada revelation deta hau.( Main plot spoil nahi karna chahta to ye tumhe nahi bataunga)', 'target': 'She has a cool ""Godkiller"" sword she tries to use to kill Ares but he ends up destroying it and making a big revelation to her. (I don\'t want to spoil the plot so not going to tell you).'}"
2559,"{'prefix': 'translate Hinglish to English: ', 'input': 'han please isko spoil mat karo', 'target': ""yeah please don't spoil it ""}"
2560,"{'prefix': 'translate Hinglish to English: ', 'input': 'haa mei isko dobaara dekhana chahugi. part 2 ke bare mei nishchit nahi hui.mere khayal mei abhi nahi.', 'target': ""Yes I would watch it again. Not sure about the part 2, I don't think so at least not yet.""}"
2561,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ares charitra apne prabhav ko charo oor phelana pasand karta hai.', 'target': 'That Ares character likes to throw his influence around.'}"
2562,"{'prefix': 'translate Hinglish to English: ', 'input': 'To aap ye movie ke sath familiar he?', 'target': 'so are you familiar with this movie? '}"
2563,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ok aur aap ke vichar kya he us par?', 'target': 'okay and what were youre thoughts on it?'}"
2564,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo bahut funny he aur dikhata hai uska highschool kitna cliqueish he.aap bhi uske sath vese hi familier hai?', 'target': ""It's very funny and shows how clique-ish high school can be.  Are you familiar with it as well?""}"
2565,"{'prefix': 'translate Hinglish to English: ', 'input': 'Muje meri best of my memory me se wo quite funny lagi', 'target': 'i am to the best of my memory it was quite funny '}"
2566,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ok aap kyu gaye the?', 'target': 'okay why  did you leave??'}"
2567,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ji', 'target': 'Ji'}"
2568,"{'prefix': 'translate Hinglish to English: ', 'input': 'To hum kis movie ke baare mein baat kar rahe hain?', 'target': 'So what movie are talking about ?'}"
2569,"{'prefix': 'translate Hinglish to English: ', 'input': 'The Wolf of Wall Street', 'target': 'The Wolf of Wall Street'}"
2570,"{'prefix': 'translate Hinglish to English: ', 'input': 'Oh maine is movie ke bare mein kafi suna hai', 'target': 'Oh, I have heard a lot about that movie'}"
2571,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine actually kabhi ye movie nahi dekhi to jo maine padha hai mujhe wahi pata hai.  Personally ye aisi movie nahi lagti jo mujhe chi lage. Ye boring lagti hai aur isey C Cinema Score mila to shayad ye mere opinion ko support karta hai.', 'target': 'I have never actually seen this movie so what I am reading is all I know about it. Personally it does not seem like a movie I would like. It seems boring and it was given a Cinema Score of C so that might support my opinion.'}"
