,translation
6928,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye 1 hour aur 46 minute lambi hai but itni amazing hai k pata nahi chalti kitni lambi hai.', 'target': ""Its an hour and 46 minutes long but its so amazing you don't realize how long it is.""}"
6929,"{'prefix': 'translate Hinglish to English: ', 'input': 'Oh, itni lambi hai bhi nahi.', 'target': ""Oh that's not even that long""}"
6930,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya isamen koee jaane-maane actors hain?', 'target': 'Are there any well-known actors in it?'}"
6931,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nahin aur jis tarah se ise movie gaya hai vah bahut impressive hai.', 'target': ""No and the way it's filmed is very impressive as well.""}"
6932,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya yah kisee any movie ke samaan hai?', 'target': 'Is it similar to any other movie?'}"
6933,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya aap ise dekhana chaahate hain?', 'target': 'Do you want to see it?'}"
6934,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, mujhe war movies pasand hain', 'target': 'yeah, I like war movies'}"
6935,"{'prefix': 'translate Hinglish to English: ', 'input': 'Movie kis saal aaee?', 'target': 'What year did the movie come out?'}"
6936,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe galat samajha gaya tha...iss movie mein Harry styles hain.', 'target': 'I was mistaken. Harry Styles is in this movie.'}"
6937,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe nahin pata tha ki vah ek actor tha!', 'target': ""I didn't know he was an actor!""}"
6938,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya vah koee achchha hai', 'target': 'Is he any good?'}"
6939,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yah pichhale saal 2017 mein saamane aaya.', 'target': 'It came out last year 2017.'}"
6940,"{'prefix': 'translate Hinglish to English: ', 'input': 'good he', 'target': 'Nice'}"
6941,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe karna hoga see ise!', 'target': 'I will have to see it!'}"
6942,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes actually voh good he. me surprised tha.', 'target': ""Yes actually he's good. I was surprised""}"
6943,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya use movie me big role mila he?', 'target': 'Did he have a big role in the movie?'}"
6944,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh most definitely worth karta he.like ki mene kaha ye intense he aap par ride karta he.', 'target': 'Most definitely worth it. Like I said its intense so you are in for a ride.'}"
6945,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha, definitely', 'target': 'yeah definitely '}"
6946,"{'prefix': 'translate Hinglish to English: ', 'input': 'to tell me more movie ke bare me', 'target': 'So tell me more about the movie'}"
6947,"{'prefix': 'translate Hinglish to English: ', 'input': 'he did. jo crazy he uska audition liya gaya aur got the part aur Nolan ke knowledge me nahi tha ki voh ek famous singer he.', 'target': ""He did. What's crazy is he auditioned and got the part and Nolan didn't know he was a famous singer.""}"
6948,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya talk kar rahe ho, really?!', 'target': 'No way, really?!'}"
6949,"{'prefix': 'translate Hinglish to English: ', 'input': ""ye during  WWII Dunkirk's evacuation par based he."", 'target': ""Its based on Dunkirk's evacuation during WWII.""}"
6950,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya aap action movies enjoy karte hai', 'target': 'Do you enjoy action movies?'}"
6951,"{'prefix': 'translate Hinglish to English: ', 'input': 'so ham jis movie ke bare me baat kar rahe hai wo inception hai', 'target': ""So the movie we're talking about is Inception""}"
6952,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah movie kis bare me hai? maine dekhi nahi hai', 'target': ""What is the movie about? I haven't seen it""}"
6953,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye movie ek scientific movie hai, un logo ke baar me jo logo ke subconscious mind me infiltrate karte hai aur unke sapno ki duniya se information jutate hai. Basically wo kisi ke sapno me jaakar information nikalte hai.', 'target': ""The movie is a scientific movie about people who infiltrate the subconscious of individuals and obtain information in the dream world. Basically they enter into someone's dreams to find out information.""}"
6954,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye ek interesting moive lag rahi hai, Kya tumne dekhi hai?', 'target': 'Seems like an interesting movie, have you watched it?'}"
6955,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeah, maine dekhi hai. Ise Christopher Nolan ne direct kiya hai agar tumne unke bare me suna ho.', 'target': ""Yeah, I've seen it. It's directed by Christopher Nolan if you've heard of him.""}"
6956,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe lagta hai unhone The Dark Kninght ko bhi dusri chhejo ke saath direct kiya hai.', 'target': 'I think he also directed The Dark Knight among other things'}"
6957,"{'prefix': 'translate Hinglish to English: ', 'input': 'Inception ka bhi rotten tomatoes par score 86% hai, jo ki kafi high hai.', 'target': 'Inception also has a rotten tomatoes score of 86% which is really high.'}"
6958,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe unki moives pasand hai, wo pretty good director hai, Is movie ke cast ke baare me kya hai?', 'target': 'I love his movies, his a pretty good director, what about the cast of the movie?'}"
6959,"{'prefix': 'translate Hinglish to English: ', 'input': 'Leonardo DiCaprio bhi isme hai with Joseph Gordon-Levitt, Ellen Page aur Tom hardy ke saath. Sabhi kafi bade naam hai.', 'target': 'Leonardo DiCaprio is in it along with Joseph Gordon-Levitt, Ellen Page, and Tom Hardy. All pretty big names.'}"
6960,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeah, kafi acche actors.', 'target': 'Yeah, pretty good actors. '}"
6961,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe unki bhi moives pasand hai', 'target': 'I like their movies as well'}"
6962,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye ek accha combination sound hota hai.', 'target': 'sounds like a good combination'}"
6963,"{'prefix': 'translate Hinglish to English: ', 'input': 'Doosara movie rating ke bare me kya rai hai', 'target': 'what about the other movie ratings?'}"
6964,"{'prefix': 'translate Hinglish to English: ', 'input': 'IMDB rating me 8.8/10 aatha hai', 'target': 'IMDB rates it 8.8/10'}"
6965,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh bahut achha hai ,mujhe eisa lagtha hai', 'target': 'Which is also pretty high I think'}"
6966,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap kiske bare me jan na chahthe ho , plot or drshya?', 'target': 'Do you want to know more of the plot or a scene?'}"
6967,"{'prefix': 'translate Hinglish to English: ', 'input': 'lagtha hai is ka rating achha high ,aap ka pasandeeda drshya kaun si hai', 'target': 'Yeah it seems like a high rating, what was your favorite scene?'}"
6968,"{'prefix': 'translate Hinglish to English: ', 'input': 'scene me bahut sare aadmi swapn me kho jaath hai .koi unko jagane aur bachane ki zaroorat hai. par koi log swapn me ghaayal ho gaye aur marnevale the aur  ""limbo"" ho jaathe hai.', 'target': 'So there\'s this scene where multiple people are going into a dream. So they need to have someone ""kick"" them awake at the same time to escape. However, someone gets wounded in the dream  and are almost dying and they get sent into ""limbo"".'}"
6969,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya hoga agar woh swapn me mar jaathe hai tho? uska natheeja kya hoga', 'target': 'and what happens if the die in the dream? what are the consequences of this'}"
6970,"{'prefix': 'translate Hinglish to English: ', 'input': 'woh fass jaathe hai, jab tak unhe koi nai jaga tha aur duniya me le aatha.is movie me bale asli duniya kuch ghante ke liye hai ,par do character pachas saal ""limbo"" duniya me tha, gayee yaadon par banan pada.', 'target': 'They basically are stuck there until someone can wake them up in the real world. So in the movie, even though it was only a few hours of real time, two of the characters spent fifty years in the ""limbo"" world, where they had to construct it based on their shared memories.'}"
6971,"{'prefix': 'translate Hinglish to English: ', 'input': 'Leonardo Di Caprio ka is film me kya role hai?', 'target': 'And whats the role of Leonardo Di Caprio in this film?'}"
6972,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagtha hai achhi role hai.', 'target': 'Im guessing he has the leading role'}"
6973,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan woh lead actor hai. Uska naam hai Dom Cobb aur uska specialization hai conning secrets from victims unke dreams mein.', 'target': ""Yeah he's the lead actor. His name is Dom Cobb and he specializes in conning secrets from victims in their dreams.""}"
6974,"{'prefix': 'translate Hinglish to English: ', 'input': '""limbo"" world ke baare mein ek aur cheez hai ki eventually log bhool jaate hain ki jis duniye mein wo hain wo real nahi hai.', 'target': 'One more thing about the ""limbo"" world is that eventually people forget that the world they are in is not real.'}"
6975,"{'prefix': 'translate Hinglish to English: ', 'input': 'To wo dream aur real ke beech mein distinguish nahi kar sakte.', 'target': ""So they can't distinguish between a dream and what is real.""}"
6976,"{'prefix': 'translate Hinglish to English: ', 'input': 'Even agar woh dream mein ""wake up"" bhi ho jaate hain to bhi  wo dream mein hi hote hain even if they don\'t realize it.', 'target': 'Even when they ""wake up"" in a dream, they are still in the dream even if they don\'t realize it.'}"
6977,"{'prefix': 'translate Hinglish to English: ', 'input': 'really interesting concept  lagta hai', 'target': 'Seems like a really interesting concept'}"
6978,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main movie mein interested ho raha hun', 'target': 'Im getting interested in the movie'}"
6979,"{'prefix': 'translate Hinglish to English: ', 'input': 'ab tak to plot seems great aur cast bhi kaafi acchi lag rahi hai', 'target': 'so far the plot seems great and the cast seems pretty good as well'}"
6980,"{'prefix': 'translate Hinglish to English: ', 'input': 'director bhi', 'target': 'also the director'}"
6981,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeah woh kaafi acchi quality ki movie hai', 'target': ""Yeah it's a pretty quality movie""}"
6982,"{'prefix': 'translate Hinglish to English: ', 'input': 'Agar tum chaho to mein plot ke baare mein aur bata sakta hun ?', 'target': 'I can tell you more about the plot if you want?'}"
6983,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woh great hoga', 'target': 'Yeah, that would be great'}"
6984,"{'prefix': 'translate Hinglish to English: ', 'input': 'Is ka baremein aur batayiye', 'target': 'tell me more about it'}"
6985,"{'prefix': 'translate Hinglish to English: ', 'input': 'To totem nam ka cheesen hote hai', 'target': 'So there are things called totems'}"
6986,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeh basically ek object hota hai jo jis ka sapna dekh rahe hai us ko remind karta hai', 'target': 'They basically are an object that reminds someone that they are dreaming'}"
6987,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aisa cheez jo real world mein le jaye', 'target': 'something that roots them to the real world'}"
6988,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeh to interesting hai, mujhe lagta hai ki mein ye movie dekhoonga, yeh mere time ke liye worth hai', 'target': 'Interesting, I think I will give the movie a chance and watch it, It seems worth my while.'}"
6989,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, mein dekha', 'target': 'Yes, I have. '}"
6990,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein bahut enjoy kiya. muje revenge movies pasand hein', 'target': 'I really enjoyed it. I love revenge movies'}"
6991,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje bhi, hitman movies tho best hein', 'target': 'I as well, hitman movies are the best! '}"
6992,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan aur Keanu Reeves tho ache job kiya', 'target': 'Yes! And Keanu Reeves did such a great job'}"
6993,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh ache delivers karthe. is movie tho authentic B Feel kartha', 'target': 'He always delivers! This movie had such an authentic B movie feel to it! '}"
6994,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje bhi bahut pasand hein', 'target': 'Yeah! I loved it'}"
6995,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein tho crushed ho jaathe jab usne us puppy ko maara tha', 'target': 'I felt crushed when they killed his puppy though'}"
6996,"{'prefix': 'translate Hinglish to English: ', 'input': 'IKR! bahut violent film hein yar voh kaafi destroyed kiya. kitna SUV trashed huva is filming mein', 'target': ""IKR! Very violent film, destroyed a lot of stuff - how many black SUV's were trashed during the filming of this movie? ""}"
