,translation
3981,"{'prefix': 'translate English to Hinglish: ', 'input': ""If the dreamer died and you end up in 'limbo', where do you think that is?  All of the extractors are living within that consciousness, what would become of them?  (since if he dies, that consciousness will cease to exist.)"", 'target': 'agar dreamer mar gaya toh limbo mein end hotha. kaise aise kar sakthe? sabhi extractors issi consciousness mein hi jee rahe hein. kya yeb sab ban baayenge?'}"
3982,"{'prefix': 'translate English to Hinglish: ', 'input': 'Good question, and very thought provoking. In the movie they just went into limbo but I suppose the subconscious dreams would have to adjust to fit the new scenario. It would be scary to have the possibility of forgetting that you are in a dream at all. Do you think it would be worth  the potential setback?', 'target': 'ache question kaafi provoking thought hein. is movie mein voh limbo ke liye gaye hein kyon ki mein subconscious dream par is scenario ko nahi mil paatha. bahut scary dream hein. kya aap ko is potential setback ke baare mein kya haal chaal hein'}"
3983,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think that possibility is much greater than a setback.  I took it to mean that all the extractors as well as the subject would be trapped forever.  In that way it seems much too risky.  The aim is to plant an idea in someones mind without their realizing it, almost like mind control.  I think it would me much easier, and less risky, to sit and negotiate with someone.  Although, that's not at all subversive.  "", 'target': 'muje lagtha hein ki is setback thoda jyada hein. muje lagtha hein ki sabhi extractors ko is subject ko trapped kiye gaye hein. is tarah mein toh yeh jyada risky nazar aa raha hein. uska aim ka plant toh koi dusri ka idea hoga jo koi mind control kiya hein. mein soch raha hun ki voh jyada easier ho tha aur risky bhi kam hota aur negotiate bhi kar sakthe. magar sab koi subversive nahi hote'}"
3984,"{'prefix': 'translate English to Hinglish: ', 'input': 'Good point. What did you think about what happened to Mal?', 'target': 'ache point hein. toh aap us mal ko kya huva?'}"
3985,"{'prefix': 'translate English to Hinglish: ', 'input': ""Mal's conflict is pivotal to this film.  For all the layers of intrigue we have diving down into the dreams of the target, Mal's actions plant the idea in our minds that there could be many layers above as well.  Is the reality we began this film in reality at all?  What do you think?"", 'target': 'mal ka conflick is film mein pivotal hein. toh sabhi intrigue ko is dream ka target diving hota hein, Mals ka action plant ka idea toh badi layers hein.. reality mein toh is film thoda jyada hi reality ho gaya. kya aap kya sochte hein?'}"
3986,"{'prefix': 'translate English to Hinglish: ', 'input': 'Reality as we know it can be hard. If there was an alternate reality available that was more enjoyable I could see where Mal would want to believe it was the ""real"" reality. The dreams would have to be extremely detailed and believable to be that convinced. Since Mal committed suicide to attempt to ""wake up"" for real, I assume the beginning reality was the ""real"" one. Do you think Cobb should face murder charges for Mal\'s death?', 'target': 'hakikath mein toh jeena thoda kasth hein. agar koi alternate reality hein toh maja aatha, muje toh us mal ko reality mein believe hi nahi hota. uska dream toh badi detailed aur believable thi ki koi convinced ho saktha. agar mal suicide karne ka dream aatha jab utne se, toh mein reality par believe karte. kya cobb ko, mals ka murder charges lagane ka faisla thik tha?'}"
3987,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely not, the audience knows the real truth.', 'target': 'bilkul nahi yar, audience ko sach patha hota hei'}"
3988,"{'prefix': 'translate English to Hinglish: ', 'input': 'I tend to agree. ', 'target': 'mein bhi agree karunga'}"
3989,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's a good thing Ariadne had the kick setup for Fischer to wake up."", 'target': 'yeh sabhi baath hein ki ariadne ko us fisher ne acha kick setup kiya jab wake up hote par'}"
3990,"{'prefix': 'translate English to Hinglish: ', 'input': ""It is a good thing they didn't get trapped.  Memories of a dying parent would be very strong.  Would a new memory like this make you change your life?"", 'target': 'yeh acchi baat hai ki pakde nahi gaye. marte huye parents ki memories bohot strong hoti hai. kya aise ek nayi memory tumhe apni life change karne par majbor karegi?'}"
3991,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it would. I would want to honor my dying parents requests. How about you?', 'target': 'mujhe lagta hai ha. mai apne marte huye parents ki iccha zarur puri karunga. tum?'}"
3992,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would too.  Would you stay in a dream forever if it were the reality you loved?  ', 'target': 'mai bhi. kya tum humesha k liye ek dream me rahoge agar tumhe reality pasand ho?'}"
3993,"{'prefix': 'translate English to Hinglish: ', 'input': ""It would certainly be tempting! How odd would it be to know you are in a dream yet you are getting older, living a whole life? Waking up, you'd be much younger then in the dream. Do you think that would make it more difficult to believe that it is the actual reality?"", 'target': 'bohot tempting hoga wo. tumhe kaisa lagega yeh jaan k ki bhale hi tum ek dream me ho par phir bhi tum age kar rahe aur ek life ji rahe? jab jagoge toh tum bohot young hoge dream me. tumhe lagta hai yeh yakeen karna mushkil hoga, actual reality?'}"
3994,"{'prefix': 'translate English to Hinglish: ', 'input': ""Well, it depends.  I'm growing older right now but I believe this is reality.  I'd certainly be happy to die, but then wake up a younger man!  But I have no difficulty believing this is reality because I don't know any better right now.  If I did know this was a dream I'd be happy to stay here because I'd get to live a whole extra life before my next.  What would you do?"", 'target': 'waise, it depends. mai abhi budha ho raha aur mujhe lagta hai yeh reality hai. mujhe waise yeh sahi me accha lagega agar mai maru aur phir se zinda jab hou tab young ho jau! waise mujhe yeh manne me koi pareshaani nahi ki yeh sacchai hai kuiki mujhe isse better kuch pata nahi hai. agar yeh ek sapna hai toh mai yaha rehna chachunga kyuki jab mai jagunga toh mujhe ek extra life jeene ko milegi. tum kya sochate ho?'}"
3995,"{'prefix': 'translate English to Hinglish: ', 'input': 'Honestly, I\'m not sure but I think it would make my mind play trick on me. ""Wait, I just lived my life. How can I now be in a different one?"" It would definitely hard to grasp.', 'target': 'mujhe pata nahi, par mujhe yeh zarur lagta hai ki mera mind itna bada dhokha nahi karega mere saath. ""maine ek jeevan jiya. ek aur kaise ji sakta mai?"" bohot pareshaani hogi yakeen karne me'}"
3996,"{'prefix': 'translate English to Hinglish: ', 'input': 'What did you think of the spinning top totem?', 'target': 'tum kya sochate ho spinning top totem k baare me?'}"
3997,"{'prefix': 'translate English to Hinglish: ', 'input': ""I thought it was the perfect cinematic device.  The spinning creates so much anticipation for what comes next.  Will it fall over, won't it?  Puts you on the edge of your seat."", 'target': 'mujhe lagta hai wo ek perfect cinematic device hai. jo spinning hai wo itna excitement create karti ki ab next kya hoga. kya hoga agar sab bigad gaya? bohot hi zyada thrill.'}"
3998,"{'prefix': 'translate English to Hinglish: ', 'input': 'What kind of totem do you think you would have?', 'target': 'tum kis type ka totem pasand karoge?'}"
3999,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think an eight ball would be exciting and create anticipation. ', 'target': 'mujhe lagta hai eight ball accha hoga aur anticipation create karega'}"
4000,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen the original Toy Story?', 'target': 'kya tumne original Toy Story dekhi hai?'}"
4001,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have seen all three Toy Story movies.', 'target': 'maine teeno Toy Story movies dekhi hain.'}"
4002,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen the original?', 'target': 'kya tumne original dekhi hai?'}"
4003,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes.  I can't believe the first one came out in 1995!  "", 'target': 'Yes. mujhe believe nahi hota ki ye 1995 mein ayi!'}"
4004,"{'prefix': 'translate English to Hinglish: ', 'input': 'It has been a while, but they are all decent.  Toy Story 3 is, in my opinion, the best.', 'target': 'ye thoda while ho gaya, par wo sab decent hai. Toy Story 3, mere opinion mein best hai.'}"
4005,"{'prefix': 'translate English to Hinglish: ', 'input': 'You should watch it again sometime. The Potato shaped doll is voiced by Don Rickles.', 'target': 'tumhe isey kabhi dobara dekhne chahiye. Potato shaped doll ko Don Rickles ne voice kiya hai.'}"
4006,"{'prefix': 'translate English to Hinglish: ', 'input': 'I know.  He has recently passed.  He was Mr. Potato Head.', 'target': 'I know. Wo recently mar gaya. Wo Mr. Potato Head hai.'}"
4007,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have a favorite character. ', 'target': 'kya tumhara favorite character hai.'}"
4008,"{'prefix': 'translate English to Hinglish: ', 'input': 'Tom Hanks as Woody actually makes to the doll, Woody believable as a character.', 'target': 'Tom Hanks as Woody actually doll tak pahunch jaata hai, Woody as a character believable hai.'}"
4009,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think Tom Hanks was wonderful.  Although I think Tim Allen deserves a lot of credit as well.', 'target': 'I think Tom Hanks wonderful hain. Although mujhe lagta hai Tim Allen lot of credit deserve karta hai.'}"
4010,"{'prefix': 'translate English to Hinglish: ', 'input': 'Where do you rank the movie among Pixar movies?', 'target': 'pixar movie ka rank aapko kya khayal hein?'}"
4011,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you know that Joss Whedon and Joel Cohen wrote some of the screenplay?', 'target': 'joss whedon aur joel cohen ne kuch screenplay likha hein, kya aapko patha hein?'}"
4012,"{'prefix': 'translate English to Hinglish: ', 'input': ""I did not know that.  Joss Whedon is good.  I don't know Joel Cohen.  I was a big Buffy fan."", 'target': 'muje nahi patha... joss whedon tho ache hein... muje joel cohen ke baare mein kuch nahi patha.. mein buffy ka badi fan hoon'}"
4013,"{'prefix': 'translate English to Hinglish: ', 'input': 'According to critics it is one of the best animated movies in recent memory with all these actors.', 'target': 'critics ke anusar, yeh yek best animated movies hein,'}"
4014,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes, but what do you think about it?  Is it one of your favorites?', 'target': 'acha, tho aapka kya khayal hein? aapka kya favorites?'}"
4015,"{'prefix': 'translate English to Hinglish: ', 'input': ""On rotten tomatoes it has a 100% fresh rating and Cinema Score gave it an A.  I would say that means it's pretty good."", 'target': 'rotten tomatoes tho 100% fresh rating diya, cinema score ne A diya, dono pretty good hein'}"
4016,"{'prefix': 'translate English to Hinglish: ', 'input': ""I understand, but did you watch it and form your own opinion.  I mean 100% just means a lot of critics liked it more than disliked it.  It doesn't mean critics thought it was one of the best of all time, you know."", 'target': 'mein samaj raha hoon, lekin mere opinion se muje dekhna pasand hein.. i mean 100% tho kahi critics like karthe honge, kuch dislike bhi karthe honge.. mein critics ke thought ko mean nahi kartha lekin muje best chahiye'}"
4017,"{'prefix': 'translate English to Hinglish: ', 'input': 'Need a human for that.', 'target': 'human ko chahiye'}"
4018,"{'prefix': 'translate English to Hinglish: ', 'input': ""One of the best scenes is when Buzz is first introduced to the characters. It's pretty funny that he thinks he's an actual space ranger."", 'target': 'best scene tho  jab buzz ne us characters ko introduced kiya.. pretty funny hein aur soch raha tha ki voh actual space ranger hein'}"
4019,"{'prefix': 'translate English to Hinglish: ', 'input': 'I enjoy that scene as well.  ', 'target': 'mein us scene ko enjoy kiya'}"
4020,"{'prefix': 'translate English to Hinglish: ', 'input': ""Do you think it's the best Pixar movie of all time?"", 'target': 'aapko lagtha hein ki yeh pixar movies ka best film hein?'}"
4021,"{'prefix': 'translate English to Hinglish: ', 'input': 'It must be the highest rated.', 'target': 'yeh tho highest rated hein'}"
4022,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wouldn't be surprised if Toy Story 3 is ranked higher, but I haven't checked."", 'target': 'toy story ko 3 ranked mila jo higher hein, lekin mein check nahi kiya'}"
4023,"{'prefix': 'translate English to Hinglish: ', 'input': 'Which is your favorite character in the movie?', 'target': 'is movie mein aapko favorite character koun hein?'}"
4024,"{'prefix': 'translate English to Hinglish: ', 'input': 'Slinky dog or Rex', 'target': 'slinky dog ya rex'}"
4025,"{'prefix': 'translate English to Hinglish: ', 'input': 'There is a morality tale including in a seemingly simple story when it comes to the relationship between Buzz and Woody. Woody feels replaced and when he knocks Buzz out the window everyone thinks he is jealous for that reason.', 'target': 'yeh tho morality tale hein, jo simple story.. jab relationship ke baath aaya us buzz aur woody ka... woody tho replaced huva aur buzz ko window mein knocks kiya tho sabhi jealous ho rahe the'}"
4026,"{'prefix': 'translate English to Hinglish: ', 'input': 'Disney world is going to make a roller coaster out of Slinky Dog.  Do you think that will be great?', 'target': 'disney world tho slinky dog, roller coaster ke saath milaya... kya yeh great feel kartha?'}"
