,translation
9776,"{'prefix': 'translate English to Hinglish: ', 'input': 'I enjoy that scene as well.  ', 'target': 'mein us scene ko enjoy kiya'}"
9777,"{'prefix': 'translate English to Hinglish: ', 'input': ""Do you think it's the best Pixar movie of all time?"", 'target': 'aapko lagtha hein ki yeh pixar movies ka best film hein?'}"
9778,"{'prefix': 'translate English to Hinglish: ', 'input': 'It must be the highest rated.', 'target': 'yeh tho highest rated hein'}"
9779,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wouldn't be surprised if Toy Story 3 is ranked higher, but I haven't checked."", 'target': 'toy story ko 3 ranked mila jo higher hein, lekin mein check nahi kiya'}"
9780,"{'prefix': 'translate English to Hinglish: ', 'input': 'Which is your favorite character in the movie?', 'target': 'is movie mein aapko favorite character koun hein?'}"
9781,"{'prefix': 'translate English to Hinglish: ', 'input': ""I mean, 100 percent of critics love it. It doesn't mean the critics think it's the best in all times, you know."", 'target': 'mein samaj raha hoon, lekin mere opinion se muje dekhna pasand hein.. i mean 100% tho kahi critics like karthe honge, kuch dislike bhi karthe honge.. mein critics ke thought ko mean nahi kartha lekin muje best chahiye'}"
9782,"{'prefix': 'translate English to Hinglish: ', 'input': ""- That's why we need a human."", 'target': 'human ko chahiye'}"
9783,"{'prefix': 'translate English to Hinglish: ', 'input': 'The best scene was the first time Buzz was introduced to the character.', 'target': 'best scene tho  jab buzz ne us characters ko introduced kiya.. pretty funny hein aur soch raha tha ki voh actual space ranger hein'}"
9784,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love this scene, too.', 'target': 'mein us scene ko enjoy kiya'}"
9785,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you think this is the best Pixie movie ever?', 'target': 'aapko lagtha hein ki yeh pixar movies ka best film hein?'}"
9786,"{'prefix': 'translate English to Hinglish: ', 'input': 'Must be the highest score.', 'target': 'yeh tho highest rated hein'}"
9787,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wouldn't be surprised if the toy story was 3 more, but I didn't check."", 'target': 'toy story ko 3 ranked mila jo higher hein, lekin mein check nahi kiya'}"
9788,"{'prefix': 'translate English to Hinglish: ', 'input': ""I understand, but you saw it and it forms your own opinion. I mean 100% only means that a lot of critics liked it better than he didn't like it. That doesn't mean the critics thought it was one of the best of all time, you know."", 'target': 'mein samaj raha hoon, lekin mere opinion se muje dekhna pasand hein.. i mean 100% tho kahi critics like karthe honge, kuch dislike bhi karthe honge.. mein critics ke thought ko mean nahi kartha lekin muje best chahiye'}"
9789,"{'prefix': 'translate English to Hinglish: ', 'input': 'They need a human for that.', 'target': 'human ko chahiye'}"
9790,"{'prefix': 'translate English to Hinglish: ', 'input': ""One of the best scenes is when Buzz presents himself for the first time to the characters. It's pretty funny that he thinks he's a real space ranger."", 'target': 'best scene tho  jab buzz ne us characters ko introduced kiya.. pretty funny hein aur soch raha tha ki voh actual space ranger hein'}"
9791,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like this scene, too.', 'target': 'mein us scene ko enjoy kiya'}"
9792,"{'prefix': 'translate English to Hinglish: ', 'input': ""You think this is Pixar's best movie ever?"", 'target': 'aapko lagtha hein ki yeh pixar movies ka best film hein?'}"
9793,"{'prefix': 'translate English to Hinglish: ', 'input': 'He must be most appreciated.', 'target': 'yeh tho highest rated hein'}"
9794,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wouldn't be surprised if Toy Story 3 was ranked bigger, but I didn't check."", 'target': 'toy story ko 3 ranked mila jo higher hein, lekin mein check nahi kiya'}"
9795,"{'prefix': 'translate English to Hinglish: ', 'input': 'Slinky dog or Rex', 'target': 'slinky dog ya rex'}"
9796,"{'prefix': 'translate English to Hinglish: ', 'input': 'There is a morality tale including in a seemingly simple story when it comes to the relationship between Buzz and Woody. Woody feels replaced and when he knocks Buzz out the window everyone thinks he is jealous for that reason.', 'target': 'yeh tho morality tale hein, jo simple story.. jab relationship ke baath aaya us buzz aur woody ka... woody tho replaced huva aur buzz ko window mein knocks kiya tho sabhi jealous ho rahe the'}"
9797,"{'prefix': 'translate English to Hinglish: ', 'input': 'Disney world is going to make a roller coaster out of Slinky Dog.  Do you think that will be great?', 'target': 'disney world tho slinky dog, roller coaster ke saath milaya... kya yeh great feel kartha?'}"
9798,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't know if I'd call that a morality story, but go on."", 'target': 'muje nahi patha, lekin kuch morality story ke tarah hein'}"
9799,"{'prefix': 'translate English to Hinglish: ', 'input': ""Interesting. They should make one for Sid's dog, Scud too."", 'target': 'interesting.. sid ka dog aur scud ke liye voh yek bana bhi sakthe'}"
9800,"{'prefix': 'translate English to Hinglish: ', 'input': ""That might work.  We're looking forward to Toy Story World."", 'target': 'tho jarru work karega.. hum toy story work ke liye look kar rahe hein'}"
9801,"{'prefix': 'translate English to Hinglish: ', 'input': 'Anything else strike you as important about the movie?', 'target': 'aur koi is movie ka important aapko strike aaya?'}"
9802,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have not heard of TOy story world.', 'target': 'mein toy story world ke baare mein kuch suna nahi hoon'}"
9803,"{'prefix': 'translate English to Hinglish: ', 'input': 'Dog or Rex.', 'target': 'slinky dog ya rex'}"
9804,"{'prefix': 'translate English to Hinglish: ', 'input': 'On the relationship between Buzz and Woody,', 'target': 'yeh tho morality tale hein, jo simple story.. jab relationship ke baath aaya us buzz aur woody ka... woody tho replaced huva aur buzz ko window mein knocks kiya tho sabhi jealous ho rahe the'}"
9805,"{'prefix': 'translate English to Hinglish: ', 'input': 'Disney World will turn the Slinky Dog into a roller coaster.', 'target': 'disney world tho slinky dog, roller coaster ke saath milaya... kya yeh great feel kartha?'}"
9806,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't know if I'm gonna call it a moral story, but go on."", 'target': 'muje nahi patha, lekin kuch morality story ke tarah hein'}"
9807,"{'prefix': 'translate English to Hinglish: ', 'input': ""You should do one for Sid's dog. Scud should do one."", 'target': 'interesting.. sid ka dog aur scud ke liye voh yek bana bhi sakthe'}"
9808,"{'prefix': 'translate English to Hinglish: ', 'input': 'We look forward to The World of Toy Story.', 'target': 'tho jarru work karega.. hum toy story work ke liye look kar rahe hein'}"
9809,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have anything important to do with this movie?', 'target': 'aur koi is movie ka important aapko strike aaya?'}"
9810,"{'prefix': 'translate English to Hinglish: ', 'input': ""I haven't heard of Toy's history."", 'target': 'mein toy story world ke baare mein kuch suna nahi hoon'}"
9811,"{'prefix': 'translate English to Hinglish: ', 'input': 'Dog Slinky or Rex', 'target': 'slinky dog ya rex'}"
9812,"{'prefix': 'translate English to Hinglish: ', 'input': ""There is a moral story included in a seemingly simple story when it comes to the relationship between Buzz and Woody. Woody feels replaced and when Buzz knocks out the window everyone thinks he's jealous for this reason."", 'target': 'yeh tho morality tale hein, jo simple story.. jab relationship ke baath aaya us buzz aur woody ka... woody tho replaced huva aur buzz ko window mein knocks kiya tho sabhi jealous ho rahe the'}"
9813,"{'prefix': 'translate English to Hinglish: ', 'input': ""Disney World will make roller coasters from Slinky Dog. Do you think it's gonna be big?"", 'target': 'disney world tho slinky dog, roller coaster ke saath milaya... kya yeh great feel kartha?'}"
9814,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't know if I'd call it a moral thing, but it's still going on."", 'target': 'muje nahi patha, lekin kuch morality story ke tarah hein'}"
9815,"{'prefix': 'translate English to Hinglish: ', 'input': ""They should make one for Sid's dog, too."", 'target': 'interesting.. sid ka dog aur scud ke liye voh yek bana bhi sakthe'}"
9816,"{'prefix': 'translate English to Hinglish: ', 'input': ""We're looking forward to Toy Story World."", 'target': 'tho jarru work karega.. hum toy story work ke liye look kar rahe hein'}"
9817,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is something else important to the movie?', 'target': 'aur koi is movie ka important aapko strike aaya?'}"
9818,"{'prefix': 'translate English to Hinglish: ', 'input': ""I haven't heard of the world of toys history."", 'target': 'mein toy story world ke baare mein kuch suna nahi hoon'}"
9819,"{'prefix': 'translate English to Hinglish: ', 'input': ""The end is funny when Andy's newest gift worries the toys."", 'target': 'end tho funny hein, jab andy ko newest gift mila'}"
9820,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's the world disney world is making in Hollywood Studios.  Disneyworld is divided into four parks, which are further divided into lands"", 'target': 'disney world tho hollywood ka studios hein... disney world, 4 parks se divided hein, jo further unka land bhi divided hein'}"
9821,"{'prefix': 'translate English to Hinglish: ', 'input': 'Toy Story Land is an upcoming world.  (Also star wars world).   Have a wonderful night.', 'target': 'toy story land tho upcoming world hein jo stars wars world ka hein..'}"
9822,"{'prefix': 'translate English to Hinglish: ', 'input': ""And when Andy's latest present bothers toys, the ending is fun."", 'target': 'end tho funny hein, jab andy ko newest gift mila'}"
9823,"{'prefix': 'translate English to Hinglish: ', 'input': 'Disney World is divided into four parks.', 'target': 'disney world tho hollywood ka studios hein... disney world, 4 parks se divided hein, jo further unka land bhi divided hein'}"
9824,"{'prefix': 'translate English to Hinglish: ', 'input': 'The land of toy stories is the world to come.', 'target': 'toy story land tho upcoming world hein jo stars wars world ka hein..'}"
9825,"{'prefix': 'translate English to Hinglish: ', 'input': ""The ending is fun when Andy's new gift worries about toys."", 'target': 'end tho funny hein, jab andy ko newest gift mila'}"
9826,"{'prefix': 'translate English to Hinglish: ', 'input': 'Disneyworld is divided into four parks, which are then divided into lands.', 'target': 'disney world tho hollywood ka studios hein... disney world, 4 parks se divided hein, jo further unka land bhi divided hein'}"
9827,"{'prefix': 'translate English to Hinglish: ', 'input': 'Toy Story Land is a neighboring world. (also the world of star wars).', 'target': 'toy story land tho upcoming world hein jo stars wars world ka hein..'}"
9828,"{'prefix': 'translate English to Hinglish: ', 'input': 'Great movie huh?', 'target': 'Great movie huh?'}"
9829,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's alright.  Got some funny moments but its fairly forgettable"", 'target': 'ye alright hai. Isme kuch funny moments hai par kafi forgettable hai.'}"
9830,"{'prefix': 'translate English to Hinglish: ', 'input': 'Great movie, huh?', 'target': 'Great movie huh?'}"
9831,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's okay. I have some interesting moments, but he's forgotten."", 'target': 'ye alright hai. Isme kuch funny moments hai par kafi forgettable hai.'}"
9832,"{'prefix': 'translate English to Hinglish: ', 'input': 'Big movie, huh?', 'target': 'Great movie huh?'}"
9833,"{'prefix': 'translate English to Hinglish: ', 'input': ""I have a few fun moments, but it's pretty forgotten."", 'target': 'ye alright hai. Isme kuch funny moments hai par kafi forgettable hai.'}"
9834,"{'prefix': 'translate English to Hinglish: ', 'input': 'Really you think its forgettable?', 'target': 'really tumhe lagta hai ye forgettable hai?'}"
9835,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah.  I mean it's got a decent cast, but i've actually watched it a couple of times and I don't remember a whole lot about it"", 'target': 'haan, mera matlab isme decent cast hai, par maine ye couple of times dekhi hai aur main kuch zyada iske baare mein remember nahi kar raha'}"
9836,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think this is another one of Leo's movies that put him on the map"", 'target': 'mujhe lagta hai ye ek aur Leo movie hai jo usey map pe daalti hai'}"
9837,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dont know maybe im just bias cause I love all his movies', 'target': 'mujhe nahi pata shayad main bas bias hun kyunki main uski movies love karta hun'}"
9838,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't really follow the actors very much.  I'm far more interested in the characters they portray."", 'target': 'main actors ko kafi zyada follow nahi karta. main jo chracters portray karte hain usme zyada interested hun'}"
9839,"{'prefix': 'translate English to Hinglish: ', 'input': 'eh, fair enough', 'target': 'eh, fair enough'}"
9840,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well you have Leonardo Dicaprio he plays the protagonist who is a fraud and takes up all kinds of random jobs. He has no experience at all but is just a great con. Then you have Tom Hanks who plays as a FBI agent and he is tracking down Leo.', 'target': 'tho Leonardo dicaprio jo protagonist ka role play kar raha tha voh tho fraud nikla aur voh sabhi ka random jobs tho steal kar raha tha.. uske paas tho koi experience hi nahi thi.. fir Tom hanks ne FBI agent ka role play kiya aur ab LEO ko tracking down kar raha hein'}"
